path,filename,extension,size_bytes,modified_date,guessed_content_type
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_01_22.html,15_9_19_BT2_1998_01_22.html,.html,20455,2026-09-11T23:13:15.341410,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_01_23.html,15_9_19_BT2_1998_01_23.html,.html,17684,2026-09-11T23:13:18.877188,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_01_24.html,15_9_19_BT2_1998_01_24.html,.html,18575,2026-09-11T23:13:22.266541,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_01_25.html,15_9_19_BT2_1998_01_25.html,.html,16803,2026-09-11T23:13:25.346471,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_01_26.html,15_9_19_BT2_1998_01_26.html,.html,19629,2026-09-11T23:13:28.897744,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_01_27.html,15_9_19_BT2_1998_01_27.html,.html,16953,2026-09-11T23:13:32.401015,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_01_28.html,15_9_19_BT2_1998_01_28.html,.html,12457,2026-09-11T23:13:35.158943,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_01_29.html,15_9_19_BT2_1998_01_29.html,.html,13829,2026-09-11T23:13:39.006687,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_01_30.html,15_9_19_BT2_1998_01_30.html,.html,12602,2026-09-11T23:13:41.897149,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_01_31.html,15_9_19_BT2_1998_01_31.html,.html,11113,2026-09-11T23:13:45.086053,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_02_01.html,15_9_19_BT2_1998_02_01.html,.html,11525,2026-09-11T23:13:48.168580,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_02_02.html,15_9_19_BT2_1998_02_02.html,.html,11504,2026-09-11T23:13:51.334679,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_02_03.html,15_9_19_BT2_1998_02_03.html,.html,10737,2026-09-11T23:13:54.504154,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_02_04.html,15_9_19_BT2_1998_02_04.html,.html,11280,2026-09-11T23:13:57.717540,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_BT2_1998_02_05.html,15_9_19_BT2_1998_02_05.html,.html,9464,2026-09-11T23:14:00.614177,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_10.html,15_9_19_B_1997_11_10.html,.html,10189,2026-09-11T23:14:04.074270,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_11.html,15_9_19_B_1997_11_11.html,.html,17776,2026-09-11T23:14:07.022651,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_12.html,15_9_19_B_1997_11_12.html,.html,18665,2026-09-11T23:14:10.399544,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_13.html,15_9_19_B_1997_11_13.html,.html,21885,2026-09-11T23:14:14.076591,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_14.html,15_9_19_B_1997_11_14.html,.html,18801,2026-09-11T23:14:17.694741,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_15.html,15_9_19_B_1997_11_15.html,.html,23685,2026-09-11T23:14:22.617831,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_16.html,15_9_19_B_1997_11_16.html,.html,19627,2026-09-11T23:14:26.333490,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_17.html,15_9_19_B_1997_11_17.html,.html,15524,2026-09-11T23:14:30.356083,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_18.html,15_9_19_B_1997_11_18.html,.html,20663,2026-09-11T23:14:33.721643,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_19.html,15_9_19_B_1997_11_19.html,.html,16179,2026-09-11T23:14:37.208917,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_20.html,15_9_19_B_1997_11_20.html,.html,14252,2026-09-11T23:14:40.713420,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_21.html,15_9_19_B_1997_11_21.html,.html,14953,2026-09-11T23:14:44.709730,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_22.html,15_9_19_B_1997_11_22.html,.html,11004,2026-09-11T23:14:47.875295,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_23.html,15_9_19_B_1997_11_23.html,.html,13531,2026-09-11T23:14:52.164106,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_24.html,15_9_19_B_1997_11_24.html,.html,17200,2026-09-11T23:14:55.666522,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_25.html,15_9_19_B_1997_11_25.html,.html,16480,2026-09-11T23:14:59.224581,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_26.html,15_9_19_B_1997_11_26.html,.html,17760,2026-09-11T23:15:03.030234,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_27.html,15_9_19_B_1997_11_27.html,.html,25553,2026-09-11T23:15:06.649583,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_28.html,15_9_19_B_1997_11_28.html,.html,23087,2026-09-11T23:15:09.981334,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_29.html,15_9_19_B_1997_11_29.html,.html,15381,2026-09-11T23:15:13.299578,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_11_30.html,15_9_19_B_1997_11_30.html,.html,16382,2026-09-11T23:15:17.016590,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_12_01.html,15_9_19_B_1997_12_01.html,.html,16892,2026-09-11T23:15:20.607519,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_12_02.html,15_9_19_B_1997_12_02.html,.html,16841,2026-09-11T23:15:24.003950,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_12_03.html,15_9_19_B_1997_12_03.html,.html,17147,2026-09-11T23:15:27.161895,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_12_04.html,15_9_19_B_1997_12_04.html,.html,18205,2026-09-11T23:15:31.178238,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_12_05.html,15_9_19_B_1997_12_05.html,.html,16461,2026-09-11T23:15:35.501783,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_B_1997_12_06.html,15_9_19_B_1997_12_06.html,.html,16427,2026-09-11T23:15:40.257098,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_19.html,15_9_19_ST2_1992_12_19.html,.html,9510,2026-09-11T23:15:43.653351,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_20.html,15_9_19_ST2_1992_12_20.html,.html,18976,2026-09-11T23:15:47.383723,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_21.html,15_9_19_ST2_1992_12_21.html,.html,20188,2026-09-11T23:15:50.881765,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_22.html,15_9_19_ST2_1992_12_22.html,.html,19387,2026-09-11T23:15:54.527299,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_23.html,15_9_19_ST2_1992_12_23.html,.html,18454,2026-09-11T23:15:58.177308,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_24.html,15_9_19_ST2_1992_12_24.html,.html,20238,2026-09-11T23:16:01.851979,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_25.html,15_9_19_ST2_1992_12_25.html,.html,18998,2026-09-11T23:16:05.299881,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_26.html,15_9_19_ST2_1992_12_26.html,.html,16508,2026-09-11T23:16:09.334930,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_27.html,15_9_19_ST2_1992_12_27.html,.html,15363,2026-09-11T23:16:12.684846,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_28.html,15_9_19_ST2_1992_12_28.html,.html,15875,2026-09-11T23:16:16.620169,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_29.html,15_9_19_ST2_1992_12_29.html,.html,15064,2026-09-11T23:16:20.478284,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_30.html,15_9_19_ST2_1992_12_30.html,.html,16240,2026-09-11T23:16:24.030467,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1992_12_31.html,15_9_19_ST2_1992_12_31.html,.html,19467,2026-09-11T23:16:27.711014,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_01.html,15_9_19_ST2_1993_01_01.html,.html,17853,2026-09-11T23:16:34.140228,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_02.html,15_9_19_ST2_1993_01_02.html,.html,15772,2026-09-11T23:16:37.346746,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_03.html,15_9_19_ST2_1993_01_03.html,.html,20658,2026-09-11T23:16:40.865983,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_04.html,15_9_19_ST2_1993_01_04.html,.html,16770,2026-09-11T23:16:44.422919,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_05.html,15_9_19_ST2_1993_01_05.html,.html,19303,2026-09-11T23:16:48.076453,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_06.html,15_9_19_ST2_1993_01_06.html,.html,22582,2026-09-11T23:16:52.017800,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_07.html,15_9_19_ST2_1993_01_07.html,.html,19248,2026-09-11T23:16:55.448071,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_08.html,15_9_19_ST2_1993_01_08.html,.html,19640,2026-09-11T23:16:59.272576,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_09.html,15_9_19_ST2_1993_01_09.html,.html,18760,2026-09-11T23:17:02.365379,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_10.html,15_9_19_ST2_1993_01_10.html,.html,18625,2026-09-11T23:17:05.524439,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_11.html,15_9_19_ST2_1993_01_11.html,.html,19165,2026-09-11T23:17:08.988327,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_12.html,15_9_19_ST2_1993_01_12.html,.html,13638,2026-09-11T23:17:12.185945,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_13.html,15_9_19_ST2_1993_01_13.html,.html,16043,2026-09-11T23:17:15.413614,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_14.html,15_9_19_ST2_1993_01_14.html,.html,16358,2026-09-11T23:17:19.952661,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_15.html,15_9_19_ST2_1993_01_15.html,.html,15490,2026-09-11T23:17:23.725733,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_16.html,15_9_19_ST2_1993_01_16.html,.html,15775,2026-09-11T23:17:27.252898,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_17.html,15_9_19_ST2_1993_01_17.html,.html,15803,2026-09-11T23:17:30.823692,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_18.html,15_9_19_ST2_1993_01_18.html,.html,14567,2026-09-11T23:17:33.978422,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_19.html,15_9_19_ST2_1993_01_19.html,.html,13671,2026-09-11T23:17:38.072826,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_20.html,15_9_19_ST2_1993_01_20.html,.html,16628,2026-09-11T23:17:41.729765,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_21.html,15_9_19_ST2_1993_01_21.html,.html,14643,2026-09-11T23:17:45.179103,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_22.html,15_9_19_ST2_1993_01_22.html,.html,13005,2026-09-11T23:17:48.214298,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_23.html,15_9_19_ST2_1993_01_23.html,.html,15752,2026-09-11T23:17:51.815417,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_24.html,15_9_19_ST2_1993_01_24.html,.html,15265,2026-09-11T23:17:55.533962,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_25.html,15_9_19_ST2_1993_01_25.html,.html,16214,2026-09-11T23:17:59.448031,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_26.html,15_9_19_ST2_1993_01_26.html,.html,18922,2026-09-11T23:18:03.075207,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_27.html,15_9_19_ST2_1993_01_27.html,.html,16600,2026-09-11T23:18:06.136501,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_28.html,15_9_19_ST2_1993_01_28.html,.html,17456,2026-09-11T23:18:09.566092,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_29.html,15_9_19_ST2_1993_01_29.html,.html,15165,2026-09-11T23:18:13.078405,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_30.html,15_9_19_ST2_1993_01_30.html,.html,15608,2026-09-11T23:18:16.415886,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_01_31.html,15_9_19_ST2_1993_01_31.html,.html,9927,2026-09-11T23:18:19.351235,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_02_01.html,15_9_19_ST2_1993_02_01.html,.html,10522,2026-09-11T23:18:22.809402,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_02_18.html,15_9_19_ST2_1993_02_18.html,.html,9751,2026-09-11T23:18:26.974334,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_02_19.html,15_9_19_ST2_1993_02_19.html,.html,14238,2026-09-11T23:18:32.597944,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_02_20.html,15_9_19_ST2_1993_02_20.html,.html,13435,2026-09-11T23:18:36.826085,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_02_21.html,15_9_19_ST2_1993_02_21.html,.html,9860,2026-09-11T23:18:41.070502,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_02_22.html,15_9_19_ST2_1993_02_22.html,.html,14136,2026-09-11T23:18:44.726309,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_02_23.html,15_9_19_ST2_1993_02_23.html,.html,14206,2026-09-11T23:18:48.117565,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_02_24.html,15_9_19_ST2_1993_02_24.html,.html,16206,2026-09-11T23:18:51.593337,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_02_25.html,15_9_19_ST2_1993_02_25.html,.html,11888,2026-09-11T23:18:55.058069,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_02_26.html,15_9_19_ST2_1993_02_26.html,.html,17970,2026-09-11T23:18:58.927456,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_02_27.html,15_9_19_ST2_1993_02_27.html,.html,19467,2026-09-11T23:19:05.044289,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_02_28.html,15_9_19_ST2_1993_02_28.html,.html,18726,2026-09-11T23:19:09.040561,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_01.html,15_9_19_ST2_1993_03_01.html,.html,18526,2026-09-11T23:19:13.203005,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_02.html,15_9_19_ST2_1993_03_02.html,.html,19574,2026-09-11T23:19:17.170197,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_03.html,15_9_19_ST2_1993_03_03.html,.html,15179,2026-09-11T23:19:20.846432,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_04.html,15_9_19_ST2_1993_03_04.html,.html,15507,2026-09-11T23:19:24.495809,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_05.html,15_9_19_ST2_1993_03_05.html,.html,19064,2026-09-11T23:19:27.848367,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_06.html,15_9_19_ST2_1993_03_06.html,.html,19955,2026-09-11T23:19:31.136392,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_07.html,15_9_19_ST2_1993_03_07.html,.html,19103,2026-09-11T23:19:35.060095,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_08.html,15_9_19_ST2_1993_03_08.html,.html,19119,2026-09-11T23:19:38.759220,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_09.html,15_9_19_ST2_1993_03_09.html,.html,22959,2026-09-11T23:19:42.020999,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_10.html,15_9_19_ST2_1993_03_10.html,.html,19663,2026-09-11T23:19:45.606768,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_11.html,15_9_19_ST2_1993_03_11.html,.html,20532,2026-09-11T23:19:48.941453,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_12.html,15_9_19_ST2_1993_03_12.html,.html,17760,2026-09-11T23:19:52.011548,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_13.html,15_9_19_ST2_1993_03_13.html,.html,17183,2026-09-11T23:19:55.328656,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_14.html,15_9_19_ST2_1993_03_14.html,.html,17266,2026-09-11T23:19:59.568133,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_15.html,15_9_19_ST2_1993_03_15.html,.html,16045,2026-09-11T23:20:03.059551,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_16.html,15_9_19_ST2_1993_03_16.html,.html,17308,2026-09-11T23:20:07.134466,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_17.html,15_9_19_ST2_1993_03_17.html,.html,15130,2026-09-11T23:20:10.452921,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_18.html,15_9_19_ST2_1993_03_18.html,.html,17820,2026-09-11T23:20:14.153097,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_19.html,15_9_19_ST2_1993_03_19.html,.html,19049,2026-09-11T23:20:19.697193,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_20.html,15_9_19_ST2_1993_03_20.html,.html,14073,2026-09-11T23:20:23.853262,text/html
Well_technical_data\Daily Drilling Report - HTML Version\15_9_19_ST2_1993_03_21.html,15_9_19_ST2_1993_03_21.html,.html,14519,2026-09-11T23:20:27.386755,text/html
