report_id,well_name_file,report_date,seq,time_from,time_to,main_activity,activity_code,state,level1,level2,confidence,narrative,reviewer_verdict,reviewer_notes
15_9_F_11_B_2016-09-19,15_9_F_11_B,19-09-2016,13,23:00,00:00,interruption,other,ok,NPT - Other,Unclassified,low,Attempted to pressure test lower riser and WL BOP. Observed leak in the connection between lower riser and XT. Drained riser and lifted lower riser and WL BOP from XT. Secured work place.  Inspected connection. Observed scratches on the internal sealing face on the XT side,NPT - Surface Equipment/Repair/Maintenance,Failed pressure test revealing leak + scratched sealing face on XT = unplanned surface/wellhead equipment damage requiring repair
15_9_F_11_B_2016-09-20,15_9_F_11_B,20-09-2016,1,00:00,02:00,interruption,other,ok,NPT - Other,Unclassified,low,Evaluated situation. Located replacement X-over on F-04 well. Meanwhile opened BOP on stump and serviced drilling equipment,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_B_2016-09-20,15_9_F_11_B,20-09-2016,2,02:00,04:00,interruption,other,ok,NPT - Other,Unclassified,low,"Waited for production to prepare paperwork, isolate F-4 and bleed off pressure below tree cap. Meanwhile removed damaged X-over from F-11B XT. Built lubricator on rig floor",NPT - External/Materials/Logistics,
15_9_F_11_B_2016-09-20,15_9_F_11_B,20-09-2016,3,04:00,07:00,interruption,other,ok,NPT - Other,Unclassified,low,Attempted to disconnect tree cap from X-over on F-4. No-go. Meanwhile opened and inspected BOP for cement,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_B_2016-09-20,15_9_F_11_B,20-09-2016,4,07:00,07:30,interruption,other,ok,NPT - Other,Unclassified,low,Removed X-over from the XT and moved same to welders shop to attempt to release tree cap from X-over,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_B_2016-09-20,15_9_F_11_B,20-09-2016,5,07:30,09:30,interruption,other,ok,NPT - Other,Unclassified,low,Release tree can from the X-over in the welders shop with help of heating,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_B_2016-09-20,15_9_F_11_B,20-09-2016,6,09:30,10:00,interruption,other,ok,NPT - Other,Unclassified,low,Installed X-over on XT on F-11B well,Productive/BOP/Wellhead,
15_9_F_11_B_2016-09-20,15_9_F_11_B,20-09-2016,7,10:00,10:30,interruption,other,ok,NPT - Other,Unclassified,low,Installed lower riser and WL BOP on XT,Productive/BOP/Wellhead,
15_9_F_11_B_2016-09-20,15_9_F_11_B,20-09-2016,8,10:30,11:30,interruption,other,ok,NPT - Other,Unclassified,low,"Attempted to pressure test of bleed off manifold and connection on WL lower riser to XT, 20/345bar 5/10 min. Observed leak on bleed off manifold",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_B_2016-09-20,15_9_F_11_B,20-09-2016,9,11:30,12:15,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshoot leak on bleed off manifold,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_B_2016-09-21,15_9_F_11_B,21-09-2016,7,08:15,09:00,interruption,other,ok,NPT - Other,Unclassified,low,Built new cablehead.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_B_2016-09-21,15_9_F_11_B,21-09-2016,13,15:30,16:30,plug abandon,other,ok,Productive,Plug Abandon - Other,low,Closed SV and leak tested tree/cross to 345 bar.,Productive/BOP/Wellhead,
15_9_F_11_B_2016-09-21,15_9_F_11_B,21-09-2016,14,16:30,17:30,plug abandon,other,ok,Productive,Plug Abandon - Other,low,Broke off lubricator and L/D tool string,Productive/Completion,
15_9_F_11_B_2016-09-22,15_9_F_11_B,22-09-2016,8,05:00,05:30,plug abandon,other,ok,Productive,Plug Abandon - Other,low,Lowered diverter chains on TDS bails to wellhead and attached to X-tree with double securing. Took weight as per lifting plan and removed Grayloc clamp. Meanwhile performed pressure tests of kill/choke manifolds,agreed,
15_9_F_11_B_2016-09-22,15_9_F_11_B,22-09-2016,28,21:45,22:00,plug abandon,other,ok,Productive,Plug Abandon - Other,low,Performed Pre-job Meeting to P/U THRT,agreed,
15_9_F_11_B_2016-09-23,15_9_F_11_B,23-09-2016,8,02:30,03:00,plug abandon,other,ok,Productive,Plug Abandon - Other,low,"RD swedge, LTV and cement hose. Meanwhile held TBT for pulling tubing hanger free",agreed,
15_9_F_11_B_2016-09-27,15_9_F_11_B,27-09-2016,12,07:30,07:45,plug abandon,other,ok,Productive,Plug Abandon - Other,low,"Removed master bushing, installed drill pipe slips",Productive/Tripping,
15_9_F_11_B_2016-09-27,15_9_F_11_B,27-09-2016,30,18:00,19:45,plug abandon,other,ok,Productive,Plug Abandon - Other,low,P/U 2x 3m pup joints and 1x 1.5m pup joint for spaceout and RIH w/ EZSV assembly to 845m. Average running speed 480m/hour,agreed,
15_9_F_11_B_2016-10-21,15_9_F_11_B,21-10-2016,15,15:15,16:00,plug abandon,other,ok,Productive,Plug Abandon - Other,low,POOH with inner string. R/B cutter BHA.,agreed,
15_9_F_11_B_2016-10-21,15_9_F_11_B,21-10-2016,21,19:15,20:45,plug abandon,other,ok,Productive,Plug Abandon - Other,low,"Re-aligned cutter and started new cut.
Cut riser, vibrations still present. Significant wave height 0,7m.
R/D cutting machine.",agreed,
15_9_F_11_T2_2013-03-24,15_9_F_11_T2,24-03-2013,4,12:30,14:00,interruption,other,ok,NPT - Other,Unclassified,low,"Made wiper trip from 244 m to inside 30"" shoe at 202 m with 3000 l/min, 72 bar, 15 RPM, 2 kNm.",Productive/Tripping,
15_9_F_11_T2_2013-03-24,15_9_F_11_T2,24-03-2013,5,14:00,15:00,interruption,other,ok,NPT - Other,Unclassified,low,"Washed and reamed down from 30"" Conductor shoe at 202 m to 244 m, 3000 l/min, 72 bar, 15 RPM, 2 kNm, no obstruction observed. Reamed back from 244 m to 238 m, 3000 l/min, 72 bar, 15 RPM, 2 kNm.",Productive/Drilling,
15_9_F_11_T2_2013-03-24,15_9_F_11_T2,24-03-2013,6,15:00,15:30,interruption,other,ok,NPT - Other,Unclassified,low,"R/U wireline, RIH and took Gyro survey (238 m bit depth):

Survey station (m)   Inclination (deg)  Azi (deg)
         196                     0.14              241.85",Productive/Surveying,
15_9_F_11_T2_2013-03-24,15_9_F_11_T2,24-03-2013,7,15:30,16:30,interruption,other,ok,NPT - Other,Unclassified,low,"Washed down from 238 m to bottom at 266 m, 3000 - 3500 l/min, 72 - 90 bar. No obstruction observed.",Productive/Drilling,
15_9_F_11_T2_2013-03-24,15_9_F_11_T2,24-03-2013,8,16:30,17:00,interruption,other,ok,NPT - Other,Unclassified,low,"R/U wireline, RIH and took Gyro survey (265 m bit depth):

Survey station (m)   Inclination (deg)  Azi (deg)
         223.6                     0.58              285.5",Productive/Surveying,
15_9_F_11_T2_2013-03-24,15_9_F_11_T2,24-03-2013,11,20:30,21:00,interruption,other,ok,NPT - Other,Unclassified,low,"R/U wireline, RIH and took Gyro survey (277 m bit depth):

Survey station (m)   Inclination (deg)  Azi (deg)
         236.9                     0.59             283.17",Productive/Surveying,
15_9_F_11_T2_2013-03-24,15_9_F_11_T2,24-03-2013,13,22:00,22:30,interruption,other,ok,NPT - Other,Unclassified,low,"R/U wireline, RIH and took Gyro survey (290 m bit depth):

Survey station (m)   Inclination (deg)  Azi (deg)
         249.0                    0.97             314.87",Productive/Surveying,
15_9_F_11_T2_2013-03-24,15_9_F_11_T2,24-03-2013,15,23:30,00:00,interruption,other,ok,NPT - Other,Unclassified,low,"R/U wireline, RIH and took Gyro survey (305 m bit depth):

Survey station (m)   Inclination (deg)  Azi (deg)
         264.0                    1.32             310.50",Productive/Surveying,
15_9_F_11_T2_2013-03-25,15_9_F_11_T2,25-03-2013,2,01:30,02:00,interruption,other,ok,NPT - Other,Unclassified,low,"R/U wireline, RIH and took Gyro survey (317 m bit depth):

Survey station (m)   Inclination (deg)  Azi (deg)
         276.4                    1.41             316.92",Productive/Surveying,
15_9_F_11_T2_2013-03-25,15_9_F_11_T2,25-03-2013,4,03:00,03:30,interruption,other,ok,NPT - Other,Unclassified,low,"R/U wireline, RIH and took Gyro survey (332 m bit depth):

Survey station (m)   Inclination (deg)  Azi (deg)
         290.2                   1.30             318.66",Productive/Surveying,
15_9_F_11_T2_2013-03-25,15_9_F_11_T2,25-03-2013,6,04:30,05:00,interruption,other,ok,NPT - Other,Unclassified,low,"R/U wireline, RIH and took Gyro survey (345 m bit depth):

Survey station (m)   Inclination (deg)  Azi (deg)
         305                   1.06             321.43",Productive/Surveying,
15_9_F_11_T2_2013-03-25,15_9_F_11_T2,25-03-2013,23,17:30,21:30,interruption,other,ok,NPT - Other,Unclassified,low,"Checked crown block fast-line sheave and found bearing ceased onto shaft. Evaluated situation and informed offshore and onshore managment. Prepared forward plan to POOH 26"" BHA prior to working on fast-line sheave. Barriered off rig floor and cantelever.

Meanwhile:
Circulated well 1100 l/min, 8 bar, 20 RPM, 2 kNm. Attempted to apply lubricant to fast-line sheave.",NPT - Surface Equipment/Repair/Maintenance,Seized crown block bearing = critical surface equipment failure. Barriering off rig floor + management notification + forced POOH of BHA = major unplanned repair event
15_9_F_11_T2_2013-03-26,15_9_F_11_T2,26-03-2013,5,07:00,07:30,interruption,other,ok,NPT - Other,Unclassified,low,"Performed Pre-job Meeting with new crew prior to handling 26"" BHA.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_T2_2013-03-26,15_9_F_11_T2,26-03-2013,7,10:00,10:30,interruption,other,ok,NPT - Other,Unclassified,low,"Performed Pre-job Meeting prior to L/D 26"" BHA to deck.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_T2_2013-03-26,15_9_F_11_T2,26-03-2013,9,13:30,14:00,interruption,other,ok,NPT - Other,Unclassified,low,Cleared and cleaned rig floor.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_T2_2013-03-26,15_9_F_11_T2,26-03-2013,12,21:30,22:00,interruption,other,ok,NPT - Other,Unclassified,low,Performed pre-job meeting prior to work aloft on fast-line sheave in crown block.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_T2_2013-03-27,15_9_F_11_T2,27-03-2013,2,07:00,07:30,interruption,other,ok,NPT - Other,Unclassified,low,Performed pre-job meeting prior to work aloft on fast-line sheave in crown block.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_T2_2013-03-27,15_9_F_11_T2,27-03-2013,4,19:00,19:30,interruption,other,ok,NPT - Other,Unclassified,low,Performed pre-job meeting prior to work aloft on fast-line sheave in crown block.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_T2_2013-03-29,15_9_F_11_T2,29-03-2013,4,12:00,12:30,interruption,other,ok,NPT - Other,Unclassified,low,Rigged up wireline sheave.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_T2_2013-03-29,15_9_F_11_T2,29-03-2013,9,22:30,23:00,interruption,other,ok,NPT - Other,Unclassified,low,"Performed Pre-job Meeting prior to run in hole with 26"" bottom hole assembly.

Meanwhile: Ran wireline gyro and set to 356 degrees.",Productive/Drilling,
15_9_F_11_T2_2013-03-30,15_9_F_11_T2,30-03-2013,3,02:30,02:45,interruption,other,ok,NPT - Other,Unclassified,low,"Performed survey with GyroTrak.

Survey station (m)   Inclination (deg)  Azi (deg)
         426.7                    2.55              313.14",Productive/Surveying,
15_9_F_11_T2_2013-04-06,15_9_F_11_T2,06-04-2013,7,11:00,13:00,drilling,other,ok,NPT - Surface Equipment,Repair/Maintenance,medium,"Displaced 3000 liter SW from cement unit using cement pump. 
Did not observe top plug shear after +/- 820 liters as prognosed.
Continued to displace with SW using rig pumps at 3900 liter/min, 45-50 bar.
After 2990 liter pumped observed pressure spike of 111 bar. Indicating top plug sheared.
Under displaced with 10 m3, did not bump plug.
Total displacement 201 m3 SW.
Bleed back pressure to trip tank and monitored for backflow, no flow observed.
Disconnected cement hose and removed same.",Productive/ Casing/Cementing,
15_9_F_11_T2_2013-04-12,15_9_F_11_T2,12-04-2013,4,08:00,09:30,interruption,other,ok,NPT - Other,Unclassified,low,Installed new type wash pipe.,NPT - Surface Equipment/Repair/Maintenance,Wash pipe replacement = unplanned surface equipment maintenance on TDS — same wash pipe issue seen later in this batch confirms recurring problem
15_9_F_11_T2_2013-04-15,15_9_F_11_T2,15-04-2013,2,02:00,05:30,interruption,other,ok,NPT - Other,Unclassified,low,"Washed down from 1360 m to 1400 m with 4400 liter/min, 274 bar, 60 rpm, 8 kNm.
Performed survey.
Rupture disk tripped on MP #1 and MP #2.
Replaced rupture discs.",NPT - Surface Equipment/Repair/Maintenance,Rupture discs tripping on two mud pumps = unplanned surface equipment failure. Washing and survey were productive but rupture disc failure and replacement is the dominant event
15_9_F_11_T2_2013-04-17,15_9_F_11_T2,17-04-2013,1,00:00,01:00,interruption,other,ok,NPT - Other,Unclassified,low,"Restarted all rig systems.

Meanwhile:
Lined up and observed well on trip tank.
Rotated string  periodically to ensure free movement.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_T2_2013-04-17,15_9_F_11_T2,17-04-2013,2,01:00,02:00,interruption,other,ok,NPT - Other,Unclassified,low,"Restarted all rig systems.

Meanwhile:
Established circulation with 440 liter/min, 7 bar.
Reciprocated pipe.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_T2_2013-04-18,15_9_F_11_T2,18-04-2013,5,17:30,20:30,drilling,other,ok,Productive,Drilling - Other,low,"Test run augers. 

Meanwhile circ with 1420lpm",agreed,
15_9_F_11_T2_2013-04-29,15_9_F_11_T2,29-04-2013,7,11:00,13:00,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshoot de-coding problem with MWD tools.,NPT - Downhole Equipment/Failure,MWD decoding problem = unplanned downhole tool failure requiring troubleshooting
15_9_F_11_T2_2013-05-01,15_9_F_11_T2,01-05-2013,2,04:30,09:00,interruption,other,ok,NPT - Other,Unclassified,low,"Picked up off bottom and reciprocated string with 1800 lpm, 160 bar, 60/120 Up//Dw rpm.
Purged mud logging unit, re-booted computers, reset and calibrated settings.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_11_T2_2013-05-11,15_9_F_11_T2,11-05-2013,12,15:30,17:00,drilling,other,ok,NPT - Surface Equipment,Repair/Maintenance,medium,"Pumped 11.8 m3 of 1.50 sg spacer. Mixed and pumped 10 m3 of 1.90 sg cement slurry. Displaced the cement to the rig floor with 890 l of drill water. Reset stroke counters. Pumped 2.8 m3 of 1.50 sg spacer. Displaced the cement with 40.6 m3 (1833 strokes) of 1.32 sg OBM. Underdisplaced with 2.5m3.

Rotated with 20 rpm and 15 kNm during displacement.",Productive/ Casing/Cementing,
15_9_F_11_T2_2013-05-14,15_9_F_11_T2,14-05-2013,1,00:00,04:00,drilling,other,ok,Productive,Drilling - Other,low,"Circulated out spacer and excess cement at 2569m MD with 2500 lpm, 162 bar and 60 rpm.",Productive/ Casing/Cementing,
15_9_F_11_T2_2013-05-14,15_9_F_11_T2,14-05-2013,5,09:00,10:30,drilling,other,ok,Productive,Drilling - Other,low,"Pulled out of hole with 3 1/2"" cement stinger from 291m MD and racked back same. Broke out and laid down mule shoe.",Productive/ Casing/Cementing,
15_9_F_12_2007-06-15,15_9_F_12,15-06-2007,4,04:30,05:00,interruption,other,ok,NPT - Other,Unclassified,low,Had problems with PRS when picking assembly from derrick. Troubleshot PRS.,NPT - Surface Equipment/Repair/Maintenance,PRS malfunction during pipe handling = unplanned surface equipment failure — recurring PRS issue seen across multiple batches
15_9_F_12_2007-06-21,15_9_F_12,21-06-2007,2,01:30,02:30,interruption,other,ok,NPT - Other,Unclassified,low,"Changed dye block retaining plate on TDS.

Meanwhile worked to function flowline isolation valve.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_12_2007-06-21,15_9_F_12,21-06-2007,8,09:00,00:00,interruption,other,ok,NPT - Other,Unclassified,low,"Worked to function flowline isolation valve.

Meanwhile :
-Changed conveyer belt on HTS
-Treated pit #5,#6 and #7 with H2S scavanger
-Laid out HPDR on pipedeck",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_12_2007-06-22,15_9_F_12,22-06-2007,1,00:00,06:00,interruption,other,ok,NPT - Other,Unclassified,low,"Worked to function flowline isolation valve.

Meanwhile .
-Preparing for making up HPDR in doubles on pipedeck
-Transferred slop from pit #6 to DCI holding tank",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_12_2007-06-22,15_9_F_12,22-06-2007,2,06:00,14:00,interruption,other,ok,NPT - Other,Unclassified,low,"Function tested flowline isolation valve from Koomey unit. Could not operate valve from BOP panel due to lacking signal from PLC. Managed to operate flowline isolation valve manually. 

Meanwhile .
-Worked on TDS and flowline actuator.
-Performed daily maintenace, PMs and housekeeping.
-Emptied flowline to trip tank.
-Greased flowline isolation valve periodically during testing.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_12_2007-06-28,15_9_F_12,28-06-2007,3,15:30,20:00,interruption,other,ok,NPT - Other,Unclassified,low,"Washed down from 251 m to 618 m, 2250 lpm/109 bar. No fill.",Productive/Drilling,
15_9_F_12_2007-07-02,15_9_F_12,02-07-2007,1,00:00,03:00,drilling,other,ok,Productive,Drilling - Other,low,"POOH and LO 8 1/2"" BHA from 32 m to OOH. Removed RA source from MWD tool and dumped memory data.",Productive/Drilling,
15_9_F_12_2007-07-02,15_9_F_12,02-07-2007,3,06:00,09:30,interruption,other,ok,NPT - Other,Unclassified,low,Removed broken stud from diverter locking dog. Installed new lifting bolt. Bled off pressure in tension system from 90 bar to 60 bar and observed easier movement of locking dog.,NPT - Surface Equipment/Repair/Maintenance,Broken stud on diverter locking dog = unplanned surface equipment repair. Pressure adjustment to ease movement = reactive intervention
15_9_F_12_2007-07-20,15_9_F_12,20-07-2007,11,07:45,09:45,interruption,other,ok,NPT - Other,Unclassified,low,"Malfunction on AFT PRS. investigated situation, found bursted hose in dragchain.",NPT - Surface Equipment/Repair/Maintenance,
